Common_Course_ID,has_prereq,Course_Dept,Course_Num,,
DAN380,No pre-req,DAN,380,,
DAN394,No pre-req,DAN,394,,
DAN396,No pre-req,DAN,396,,
DAN404,No pre-req,DAN,404,,
DAN405,No pre-req,DAN,405,,
DAN406,No pre-req,DAN,406,,
DAN407,No pre-req,DAN,407,,
DAN408,No pre-req,DAN,408,,
DAN410,No pre-req,DAN,410,,
DAN411,No pre-req,DAN,411,,
DAN412,No pre-req,DAN,412,,
DAN425,No pre-req,DAN,425,,
DAN436,No pre-req,DAN,436,,
DAN453,No pre-req,DAN,453,,
DAN454,No pre-req,DAN,454,,
DAN480,No pre-req,DAN,480,,
DAN481,No pre-req,DAN,481,,
DAN482,No pre-req,DAN,482,,
DAN491,No pre-req,DAN,491,,
DAN496,No pre-req,DAN,496,,
DANC170,No pre-req,DANC,170,,
DANC171,No pre-req,DANC,171,,
DANC172,No pre-req,DANC,172,,
DANC175,No pre-req,DANC,175,,
DANC176,No pre-req,DANC,176,,
DANC184,No pre-req,DANC,184,,
DANC185,No pre-req,DANC,185,,
DANC199,No pre-req,DANC,199,,
DANC271,No pre-req,DANC,271,,
DANC275,No pre-req,DANC,275,,
DANC276,No pre-req,DANC,276,,
DANC299,No pre-req,DANC,299,,
DANC375,No pre-req,DANC,375,,
DANC376,No pre-req,DANC,376,,
DANC399,No pre-req,DANC,399,,
DANE101,No pre-req,DANE,101,,
DANE199,No pre-req,DANE,199,,
DSC330,No pre-req,DSC,330,,
DSC330H,No pre-req,DSC,330,,
DSC340,No pre-req,DSC,340,,
DSC340H,No pre-req,DSC,340,,
DSC410,No pre-req,DSC,410,,
DSCI101,No pre-req,DSCI,101,,
DSCI299,No pre-req,DSCI,299,,
DSCI400M,No pre-req,DSCI,400,,
DSCI401,No pre-req,DSCI,401,,
DSCI404,No pre-req,DSCI,404,,
DSCI409,No pre-req,DSCI,409,,
DSCI410L,No pre-req,DSCI,410,,
DSGN321,No pre-req,DSGN,321,,
DSGN404,No pre-req,DSGN,404,,
DSGN406,No pre-req,DSGN,406,,
DSGN408,No pre-req,DSGN,408,,
DSGN410,No pre-req,DSGN,410,,
EALL199,No pre-req,EALL,199,,
EALL209,No pre-req,EALL,209,,
EALL210,No pre-req,EALL,210,,
EALL211,No pre-req,EALL,211,,
EALL360,No pre-req,EALL,360,,
EALL399,No pre-req,EALL,399,,
EALL401,No pre-req,EALL,401,,
EALL406,No pre-req,EALL,406,,
EALL407,No pre-req,EALL,407,,
EALL409,No pre-req,EALL,409,,
EALL410,No pre-req,EALL,410,,
EALL442,No pre-req,EALL,442,,
EALL486,No pre-req,EALL,486,,
EC101,No pre-req,EC,101,,
EC199,No pre-req,EC,199,,
EC201,No pre-req,EC,201,,
EC202,No pre-req,EC,202,,
EC399,No pre-req,EC,399,,
EC400M,No pre-req,EC,400,,
EC401,No pre-req,EC,401,,
EC404,No pre-req,EC,404,,
EC405,No pre-req,EC,405,,
EC407,No pre-req,EC,407,,
EC408,No pre-req,EC,408,,
EDLD199,No pre-req,EDLD,199,,
EDLD211,No pre-req,EDLD,211,,
EDLD311,No pre-req,EDLD,311,,
EDLD313,No pre-req,EDLD,313,,
EDLD405,No pre-req,EDLD,405,,
EDLD408,No pre-req,EDLD,408,,
EDLD410,No pre-req,EDLD,410,,
EDLD411,No pre-req,EDLD,411,,
EDLD422,No pre-req,EDLD,422,,
EDLD430,No pre-req,EDLD,430,,
EDLD450,No pre-req,EDLD,450,,
EDLD460,No pre-req,EDLD,460,,
EDST111,No pre-req,EDST,111,,
EDST199,No pre-req,EDST,199,,
EDST211,No pre-req,EDST,211,,
EDST220,No pre-req,EDST,220,,
EDST225,No pre-req,EDST,225,,
EDST231,No pre-req,EDST,231,,
EDST338,No pre-req,EDST,338,,
EDST339,No pre-req,EDST,339,,
EDST399,No pre-req,EDST,399,,
EDST401,No pre-req,EDST,401,,
EDST404,No pre-req,EDST,404,,
EDST405,No pre-req,EDST,405,,
EDST406,No pre-req,EDST,406,,
EDST408,No pre-req,EDST,408,,
EDST410,No pre-req,EDST,410,,
EDST411,No pre-req,EDST,411,,
EDST422,No pre-req,EDST,422,,
EDST440,No pre-req,EDST,440,,
EDST448,No pre-req,EDST,448,,
EDST461,No pre-req,EDST,461,,
EDST462,No pre-req,EDST,462,,
EDST471,No pre-req,EDST,471,,
ENG104,No pre-req,ENG,104,,
ENG105,No pre-req,ENG,105,,
ENG106,No pre-req,ENG,106,,
ENG107,No pre-req,ENG,107,,
ENG108,No pre-req,ENG,108,,
ENG109,No pre-req,ENG,109,,
ENG110,No pre-req,ENG,110,,
ENG110M,No pre-req,ENG,110,,
ENG199,No pre-req,ENG,199,,
ENG205,No pre-req,ENG,205,,
ENG207,No pre-req,ENG,207,,
ENG208,No pre-req,ENG,208,,
ENG209,No pre-req,ENG,209,,
ENG211,No pre-req,ENG,211,,
ENG215,No pre-req,ENG,215,,
ENG216,No pre-req,ENG,216,,
ENG220,No pre-req,ENG,220,,
ENG221,No pre-req,ENG,221,,
ENG225,No pre-req,ENG,225,,
ENG230,No pre-req,ENG,230,,
ENG240,No pre-req,ENG,240,,
ENG241,No pre-req,ENG,241,,
ENG242,No pre-req,ENG,242,,
ENG243,No pre-req,ENG,243,,
ENG244,No pre-req,ENG,244,,
ENG245,No pre-req,ENG,245,,
ENG246,No pre-req,ENG,246,,
ENG250,No pre-req,ENG,250,,
ENG260,No pre-req,ENG,260,,
ENG260M,No pre-req,ENG,260,,
ENG265,No pre-req,ENG,265,,
ENG266,No pre-req,ENG,266,,
ENG267,No pre-req,ENG,267,,
ENG280,No pre-req,ENG,280,,
ENG300,No pre-req,ENG,300,,
ENG313,No pre-req,ENG,313,,
ENG315,No pre-req,ENG,315,,
ENG316,No pre-req,ENG,316,,
ENG321,No pre-req,ENG,321,,
ENG322,No pre-req,ENG,322,,
ENG323,No pre-req,ENG,323,,
ENG325,No pre-req,ENG,325,,
ENG340,No pre-req,ENG,340,,
ENG352,No pre-req,ENG,352,,
ENG360,No pre-req,ENG,360,,
ENG361,No pre-req,ENG,361,,
ENG362,No pre-req,ENG,362,,
ENG363,No pre-req,ENG,363,,
ENG364,No pre-req,ENG,364,,
ENG365,No pre-req,ENG,365,,
ENG380,No pre-req,ENG,380,,
ENG381,No pre-req,ENG,381,,
ENG381M,No pre-req,ENG,381,,
ENG385,No pre-req,ENG,385,,
ENG386,No pre-req,ENG,386,,
ENG391,No pre-req,ENG,391,,
ENG392,No pre-req,ENG,392,,
ENG394,No pre-req,ENG,394,,
ENG395,No pre-req,ENG,395,,
ENG399,No pre-req,ENG,399,,
ENG401,No pre-req,ENG,401,,
ENG403,No pre-req,ENG,403,,
ENG404,No pre-req,ENG,404,,
ENG405,No pre-req,ENG,405,,
ENG407,No pre-req,ENG,407,,
ENG410,No pre-req,ENG,410,,
ENG412,No pre-req,ENG,412,,
ENG413,No pre-req,ENG,413,,
ENG419,No pre-req,ENG,419,,
ENG420,No pre-req,ENG,420,,
ENG421,No pre-req,ENG,421,,
ENG423,No pre-req,ENG,423,,
ENG425,No pre-req,ENG,425,,
ENG427,No pre-req,ENG,427,,
ENG428,No pre-req,ENG,428,,
ENG434,No pre-req,ENG,434,,
ENG436,No pre-req,ENG,436,,
ENG438,No pre-req,ENG,438,,
ENG440,No pre-req,ENG,440,,
ENG442,No pre-req,ENG,442,,
ENG446,No pre-req,ENG,446,,
ENG448,No pre-req,ENG,448,,
ENG451,No pre-req,ENG,451,,
ENG452,No pre-req,ENG,452,,
ENG454,No pre-req,ENG,454,,
ENG455,No pre-req,ENG,455,,
ENG457,No pre-req,ENG,457,,
ENG461,No pre-req,ENG,461,,
ENG462,No pre-req,ENG,462,,
ENG466,No pre-req,ENG,466,,
ENG467,No pre-req,ENG,467,,
ENG468,No pre-req,ENG,468,,
ENG469,No pre-req,ENG,469,,
ENG475,No pre-req,ENG,475,,
ENG476,No pre-req,ENG,476,,
ENG479,No pre-req,ENG,479,,
ENG480,No pre-req,ENG,480,,
ENG481,No pre-req,ENG,481,,
ENG485,No pre-req,ENG,485,,
ENG486,No pre-req,ENG,486,,
ENG486M,No pre-req,ENG,486,,
ENG488,No pre-req,ENG,488,,
ENG490,No pre-req,ENG,490,,
ENG492,No pre-req,ENG,492,,
ENG493,No pre-req,ENG,493,,
ENG494,No pre-req,ENG,494,,
ENG496,No pre-req,ENG,496,,
ENG497,No pre-req,ENG,497,,
ENG498,No pre-req,ENG,498,,
ENVS196,No pre-req,ENVS,196,,
ENVS199,No pre-req,ENVS,199,,
ENVS201,No pre-req,ENVS,201,,
ENVS202,No pre-req,ENVS,202,,
ENVS203,No pre-req,ENVS,203,,
ENVS225,No pre-req,ENVS,225,,
ENVS298,No pre-req,ENVS,298,,
ENVS345,No pre-req,ENVS,345,,
ENVS375,No pre-req,ENVS,375,,
ENVS399,No pre-req,ENVS,399,,
ENVS400M,No pre-req,ENVS,400,,
ENVS401,No pre-req,ENVS,401,,
ENVS403,No pre-req,ENVS,403,,
ENVS404,No pre-req,ENVS,404,,
ENVS405,No pre-req,ENVS,405,,
ENVS406,No pre-req,ENVS,406,,
ENVS407,No pre-req,ENVS,407,,
ENVS409,No pre-req,ENVS,409,,
ENVS410,No pre-req,ENVS,410,,
ENVS411,No pre-req,ENVS,411,,
ENVS425,No pre-req,ENVS,425,,
ENVS427,No pre-req,ENVS,427,,
ENVS429,No pre-req,ENVS,429,,
ENVS429L,No pre-req,ENVS,429,,
ENVS459,No pre-req,ENVS,459,,
ERTH101,No pre-req,ERTH,101,,
ERTH102,No pre-req,ERTH,102,,
ERTH103,No pre-req,ERTH,103,,
ERTH137,No pre-req,ERTH,137,,
ERTH156M,No pre-req,ERTH,156,,
ERTH199,No pre-req,ERTH,199,,
ERTH201,No pre-req,ERTH,201,,
ERTH202,No pre-req,ERTH,202,,
ERTH203,No pre-req,ERTH,203,,
ERTH213,No pre-req,ERTH,213,,
ERTH304,No pre-req,ERTH,304,,
ERTH305,No pre-req,ERTH,305,,
ERTH306,No pre-req,ERTH,306,,
ERTH307,No pre-req,ERTH,307,,
ERTH308,No pre-req,ERTH,308,,
ERTH310,No pre-req,ERTH,310,,
ERTH319,No pre-req,ERTH,319,,
ERTH351,No pre-req,ERTH,351,,
ERTH352,No pre-req,ERTH,352,,
ERTH399,No pre-req,ERTH,399,,
ERTH400M,No pre-req,ERTH,400,,
ERTH401,No pre-req,ERTH,401,,
ERTH403,No pre-req,ERTH,403,,
ERTH405,No pre-req,ERTH,405,,
ERTH406,No pre-req,ERTH,406,,
ERTH407,No pre-req,ERTH,407,,
ERTH410,No pre-req,ERTH,410,,
ERTH410L,No pre-req,ERTH,410,,
ERTH420,No pre-req,ERTH,420,,
ERTH438,No pre-req,ERTH,438,,
ERTH441,No pre-req,ERTH,441,,
ERTH473,No pre-req,ERTH,473,,
ES100,No pre-req,ES,100,,
ES101,No pre-req,ES,101,,
ES196,No pre-req,ES,196,,
ES199,No pre-req,ES,199,,
ES224M,No pre-req,ES,224,,
ES250,No pre-req,ES,250,,
ES252,No pre-req,ES,252,,
ES254,No pre-req,ES,254,,
ES256,No pre-req,ES,256,,
ES258,No pre-req,ES,258,,
ES310,No pre-req,ES,310,,
ES321,No pre-req,ES,321,,
ES330,No pre-req,ES,330,,
ES345M,No pre-req,ES,345,,
ES350,No pre-req,ES,350,,
ES352,No pre-req,ES,352,,
ES354,No pre-req,ES,354,,
ES360,No pre-req,ES,360,,
ES370,No pre-req,ES,370,,
ES380,No pre-req,ES,380,,
ES399,No pre-req,ES,399,,
ES401,No pre-req,ES,401,,
ES404,No pre-req,ES,404,,
ES405,No pre-req,ES,405,,
ES407,No pre-req,ES,407,,
ES410,No pre-req,ES,410,,
ES440,No pre-req,ES,440,,
ES442,No pre-req,ES,442,,
ES450,No pre-req,ES,450,,
ES456,No pre-req,ES,456,,
ES460,No pre-req,ES,460,,
ES464,No pre-req,ES,464,,
ES468,No pre-req,ES,468,,
ES470,No pre-req,ES,470,,
EURO415,No pre-req,EURO,415,,
FHS199,No pre-req,FHS,199,,
FHS213,No pre-req,FHS,213,,
FHS215,No pre-req,FHS,215,,
FHS216,No pre-req,FHS,216,,
FHS320,No pre-req,FHS,320,,
FHS321,No pre-req,FHS,321,,
FHS322,No pre-req,FHS,322,,
FHS327,No pre-req,FHS,327,,
FHS399,No pre-req,FHS,399,,
FHS401,No pre-req,FHS,401,,
FHS404,No pre-req,FHS,404,,
FHS405,No pre-req,FHS,405,,
FHS406,No pre-req,FHS,406,,
FHS407,No pre-req,FHS,407,,
FHS408,No pre-req,FHS,408,,
FHS409,No pre-req,FHS,409,,
FHS410,No pre-req,FHS,410,,
FHS430,No pre-req,FHS,430,,
FHS431,No pre-req,FHS,431,,
FHS432,No pre-req,FHS,432,,
FHS473,No pre-req,FHS,473,,
FHS482,No pre-req,FHS,482,,
FHS483,No pre-req,FHS,483,,
FHS490,No pre-req,FHS,490,,
FHS491,No pre-req,FHS,491,,
FHS495,No pre-req,FHS,495,,
FHS496,No pre-req,FHS,496,,
FIG001,No pre-req,FIG,1,,
FIG002,No pre-req,FIG,2,,
FIG003,No pre-req,FIG,3,,
FIG004,No pre-req,FIG,4,,
FIN240,No pre-req,FIN,240,,
FIN281,No pre-req,FIN,281,,
FIN283,No pre-req,FIN,283,,
FIN311H,No pre-req,FIN,311,,
FIN316H,No pre-req,FIN,316,,
FIN403,No pre-req,FIN,403,,
FIN406,No pre-req,FIN,406,,
FIN409,No pre-req,FIN,409,,
FIN410,No pre-req,FIN,410,,
FINN101,No pre-req,FINN,101,,
FLR199,No pre-req,FLR,199,,
FLR199L,No pre-req,FLR,199,,
FLR225,No pre-req,FLR,225,,
FLR235,No pre-req,FLR,235,,
FLR236,No pre-req,FLR,236,,
FLR245,No pre-req,FLR,245,,
FLR250,No pre-req,FLR,250,,
FLR255,No pre-req,FLR,255,,
FLR320,No pre-req,FLR,320,,
FLR350,No pre-req,FLR,350,,
FLR365,No pre-req,FLR,365,,
FLR370,No pre-req,FLR,370,,
FLR399,No pre-req,FLR,399,,
FLR400M,No pre-req,FLR,400,,
FLR401,No pre-req,FLR,401,,
FLR404,No pre-req,FLR,404,,
FLR405,No pre-req,FLR,405,,
FLR407,No pre-req,FLR,407,,
FLR410,No pre-req,FLR,410,,
FLR411,No pre-req,FLR,411,,
FLR413,No pre-req,FLR,413,,
FLR414,No pre-req,FLR,414,,
FLR415,No pre-req,FLR,415,,
FLR416,No pre-req,FLR,416,,
FLR418,No pre-req,FLR,418,,
FLR450,No pre-req,FLR,450,,
FLR483,No pre-req,FLR,483,,
FLR485,No pre-req,FLR,485,,
FLR491,No pre-req,FLR,491,,
FLR495,No pre-req,FLR,495,,
FR101,No pre-req,FR,101,,
FR111,No pre-req,FR,111,,
FR150,No pre-req,FR,150,,
FR199,No pre-req,FR,199,,
FR201,No pre-req,FR,201,,
FR342,No pre-req,FR,342,,
FR361,No pre-req,FR,361,,
FR405,No pre-req,FR,405,,
FR410,No pre-req,FR,410,,
GEOG141,No pre-req,GEOG,141,,
GEOG142,No pre-req,GEOG,142,,
GEOG181,No pre-req,GEOG,181,,
GEOG199,No pre-req,GEOG,199,,
GEOG201,No pre-req,GEOG,201,,
GEOG202,No pre-req,GEOG,202,,
GEOG204,No pre-req,GEOG,204,,
GEOG205,No pre-req,GEOG,205,,
GEOG208,No pre-req,GEOG,208,,
GEOG209,No pre-req,GEOG,209,,
GEOG214,No pre-req,GEOG,214,,
GEOG281,No pre-req,GEOG,281,,
GEOG285,No pre-req,GEOG,285,,
GEOG311,No pre-req,GEOG,311,,
GEOG341,No pre-req,GEOG,341,,
GEOG342,No pre-req,GEOG,342,,
GEOG343,No pre-req,GEOG,343,,
GEOG391,No pre-req,GEOG,391,,
GEOG399,No pre-req,GEOG,399,,
GEOG399L,No pre-req,GEOG,399,,
GEOG401,No pre-req,GEOG,401,,
GEOG403,No pre-req,GEOG,403,,
GEOG405,No pre-req,GEOG,405,,
GEOG406,No pre-req,GEOG,406,,
GEOG408,No pre-req,GEOG,408,,
GEOG409,No pre-req,GEOG,409,,
GEOG410,No pre-req,GEOG,410,,
GEOG410L,No pre-req,GEOG,410,,
GEOG419,No pre-req,GEOG,419,,
GEOG441,No pre-req,GEOG,441,,
GEOG442,No pre-req,GEOG,442,,
GEOG443,No pre-req,GEOG,443,,
GEOG444,No pre-req,GEOG,444,,
GEOG445,No pre-req,GEOG,445,,
GEOG448,No pre-req,GEOG,448,,
GEOG461,No pre-req,GEOG,461,,
GEOG463,No pre-req,GEOG,463,,
GEOG465,No pre-req,GEOG,465,,
GEOG466,No pre-req,GEOG,466,,
GEOG467,No pre-req,GEOG,467,,
GEOG468,No pre-req,GEOG,468,,
GEOG471,No pre-req,GEOG,471,,
GEOG475,No pre-req,GEOG,475,,
GEOG481,No pre-req,GEOG,481,,
GEOL101,No pre-req,GEOL,101,,
GEOL102,No pre-req,GEOL,102,,
GEOL103,No pre-req,GEOL,103,,
GEOL110,No pre-req,GEOL,110,,
GEOL137,No pre-req,GEOL,137,,
GEOL156M,No pre-req,GEOL,156,,
GEOL199,No pre-req,GEOL,199,,
GEOL201,No pre-req,GEOL,201,,
GEOL202,No pre-req,GEOL,202,,
GEOL203,No pre-req,GEOL,203,,
GEOL213,No pre-req,GEOL,213,,
GEOL304,No pre-req,GEOL,304,,
GEOL305,No pre-req,GEOL,305,,
GEOL306,No pre-req,GEOL,306,,
GEOL307,No pre-req,GEOL,307,,
GEOL308,No pre-req,GEOL,308,,
GEOL310,No pre-req,GEOL,310,,
GEOL319,No pre-req,GEOL,319,,
GEOL351,No pre-req,GEOL,351,,
GEOL352,No pre-req,GEOL,352,,
GEOL399,No pre-req,GEOL,399,,
GEOL401,No pre-req,GEOL,401,,
GEOL403,No pre-req,GEOL,403,,
GEOL405,No pre-req,GEOL,405,,
GEOL406,No pre-req,GEOL,406,,
GEOL407,No pre-req,GEOL,407,,
GEOL408,No pre-req,GEOL,408,,
GEOL410,No pre-req,GEOL,410,,
GEOL420,No pre-req,GEOL,420,,
GEOL438,No pre-req,GEOL,438,,
GEOL441,No pre-req,GEOL,441,,
GEOL473,No pre-req,GEOL,473,,
GER101,No pre-req,GER,101,,
GER104,No pre-req,GER,104,,
GER198,No pre-req,GER,198,,
GER199,No pre-req,GER,199,,
GER220M,No pre-req,GER,220,,
GER221,No pre-req,GER,221,,
GER222,No pre-req,GER,222,,
GER223,No pre-req,GER,223,,
GER250,No pre-req,GER,250,,
GER251,No pre-req,GER,251,,
GER252,No pre-req,GER,252,,
GER257,No pre-req,GER,257,,
GER258,No pre-req,GER,258,,
GER259,No pre-req,GER,259,,
GER280M,No pre-req,GER,280,,
GER300,No pre-req,GER,300,,
GER327,No pre-req,GER,327,,
GER345M,No pre-req,GER,345,,
GER350,No pre-req,GER,350,,
GER351,No pre-req,GER,351,,
GER352,No pre-req,GER,352,,
GER354,No pre-req,GER,354,,
GER355,No pre-req,GER,355,,
GER356,No pre-req,GER,356,,
GER357,No pre-req,GER,357,,
GER401,No pre-req,GER,401,,
GER405,No pre-req,GER,405,,
GER406,No pre-req,GER,406,,
GER407,No pre-req,GER,407,,
GER408,No pre-req,GER,408,,
GER409,No pre-req,GER,409,,
GER410,No pre-req,GER,410,,
GER470,No pre-req,GER,470,,
GLBL101,No pre-req,GLBL,101,,
GLBL102,No pre-req,GLBL,102,,
GLBL199,No pre-req,GLBL,199,,
GLBL230,No pre-req,GLBL,230,,
GLBL240,No pre-req,GLBL,240,,
GLBL250,No pre-req,GLBL,250,,
GLBL270,No pre-req,GLBL,270,,
GLBL280,No pre-req,GLBL,280,,
GLBL340,No pre-req,GLBL,340,,
GLBL345,No pre-req,GLBL,345,,
GLBL350,No pre-req,GLBL,350,,
GLBL360,No pre-req,GLBL,360,,
GLBL370,No pre-req,GLBL,370,,
GLBL399,No pre-req,GLBL,399,,
GLBL401,No pre-req,GLBL,401,,
GLBL403,No pre-req,GLBL,403,,
GLBL405,No pre-req,GLBL,405,,
GLBL406,No pre-req,GLBL,406,,
GLBL407,No pre-req,GLBL,407,,
GLBL409,No pre-req,GLBL,409,,
GLBL410,No pre-req,GLBL,410,,
GLBL415,No pre-req,GLBL,415,,
GLBL425,No pre-req,GLBL,425,,
GLBL431,No pre-req,GLBL,431,,
GLBL433,No pre-req,GLBL,433,,
GLBL434,No pre-req,GLBL,434,,
GLBL435,No pre-req,GLBL,435,,
GLBL444,No pre-req,GLBL,444,,
GLBL445,No pre-req,GLBL,445,,
GLBL446,No pre-req,GLBL,446,,
GLBL448,No pre-req,GLBL,448,,
GLBL463,No pre-req,GLBL,463,,
GLBL467,No pre-req,GLBL,467,,
GRK101,No pre-req,GRK,101,,
GRK102,No pre-req,GRK,102,,
GRK103,No pre-req,GRK,103,,
GRK301,No pre-req,GRK,301,,
GRK302,No pre-req,GRK,302,,
GRK303,No pre-req,GRK,303,,
GRK405,No pre-req,GRK,405,,
GRK411,No pre-req,GRK,411,,
GSL407,No pre-req,GSL,407,,
GSL410,No pre-req,GSL,410,,
HBRW111,No pre-req,HBRW,111,,
HBRW112,No pre-req,HBRW,112,,
HBRW113,No pre-req,HBRW,113,,
HBRW199,No pre-req,HBRW,199,,
HBRW311,No pre-req,HBRW,311,,
HBRW312,No pre-req,HBRW,312,,
HBRW313,No pre-req,HBRW,313,,
HBRW399,No pre-req,HBRW,399,,
HBRW405,No pre-req,HBRW,405,,
HC101H,No pre-req,HC,101,,
HC199H,No pre-req,HC,199,,
HC207H,No pre-req,HC,207,,
HC209H,No pre-req,HC,209,,
HC221H,No pre-req,HC,221,,
HC222H,No pre-req,HC,222,,
HC223H,No pre-req,HC,223,,
HC231H,No pre-req,HC,231,,
HC232H,No pre-req,HC,232,,
HC233H,No pre-req,HC,233,,
HC241H,No pre-req,HC,241,,
HC277H,No pre-req,HC,277,,
HC399H,No pre-req,HC,399,,
HC401H,No pre-req,HC,401,,
HC403H,No pre-req,HC,403,,
HC405H,No pre-req,HC,405,,
HC406H,No pre-req,HC,406,,
HC408H,No pre-req,HC,408,,
HC410H,No pre-req,HC,410,,
HC421H,No pre-req,HC,421,,
HC424H,No pre-req,HC,424,,
HC431H,No pre-req,HC,431,,
HC434H,No pre-req,HC,434,,
HC441H,No pre-req,HC,441,,
HC444H,No pre-req,HC,444,,
HC477H,No pre-req,HC,477,,
HIST101,No pre-req,HIST,101,,
HIST102,No pre-req,HIST,102,,
HIST103,No pre-req,HIST,103,,
HIST104,No pre-req,HIST,104,,
HIST105,No pre-req,HIST,105,,
HIST106,No pre-req,HIST,106,,
HIST120,No pre-req,HIST,120,,
HIST121,No pre-req,HIST,121,,
HIST186,No pre-req,HIST,186,,
HIST190,No pre-req,HIST,190,,
HIST191,No pre-req,HIST,191,,
HIST192,No pre-req,HIST,192,,
HIST199,No pre-req,HIST,199,,
HIST201,No pre-req,HIST,201,,
HIST202,No pre-req,HIST,202,,
HIST203,No pre-req,HIST,203,,
HIST205,No pre-req,HIST,205,,
HIST211,No pre-req,HIST,211,,
HIST215,No pre-req,HIST,215,,
HIST221,No pre-req,HIST,221,,
HIST239,No pre-req,HIST,239,,
HIST240,No pre-req,HIST,240,,
HIST241,No pre-req,HIST,241,,
HIST245,No pre-req,HIST,245,,
HIST248,No pre-req,HIST,248,,
HIST250,No pre-req,HIST,250,,
HIST251,No pre-req,HIST,251,,
HIST273,No pre-req,HIST,273,,
HIST286,No pre-req,HIST,286,,
HIST290,No pre-req,HIST,290,,
HIST298,No pre-req,HIST,298,,
HIST301,No pre-req,HIST,301,,
HIST302,No pre-req,HIST,302,,
HIST303,No pre-req,HIST,303,,
HIST307,No pre-req,HIST,307,,
HIST308,No pre-req,HIST,308,,
HIST309,No pre-req,HIST,309,,
HIST319,No pre-req,HIST,319,,
HIST320,No pre-req,HIST,320,,
HIST321,No pre-req,HIST,321,,
HIST322,No pre-req,HIST,322,,
HIST325,No pre-req,HIST,325,,
HIST326,No pre-req,HIST,326,,
HIST327,No pre-req,HIST,327,,
HIST332,No pre-req,HIST,332,,
HIST336,No pre-req,HIST,336,,
HIST337,No pre-req,HIST,337,,
HIST340,No pre-req,HIST,340,,
HIST342,No pre-req,HIST,342,,
HIST345,No pre-req,HIST,345,,
HIST346,No pre-req,HIST,346,,
HIST347,No pre-req,HIST,347,,
HIST350,No pre-req,HIST,350,,
HIST351,No pre-req,HIST,351,,
HIST352,No pre-req,HIST,352,,
HIST358,No pre-req,HIST,358,,
HIST361,No pre-req,HIST,361,,
HIST362,No pre-req,HIST,362,,
HIST363,No pre-req,HIST,363,,
HIST368,No pre-req,HIST,368,,
HIST378,No pre-req,HIST,378,,
HIST379,No pre-req,HIST,379,,
HIST380,No pre-req,HIST,380,,
HIST381,No pre-req,HIST,381,,
HIST382,No pre-req,HIST,382,,
HIST383,No pre-req,HIST,383,,
HIST385,No pre-req,HIST,385,,
HIST386,No pre-req,HIST,386,,
HIST387,No pre-req,HIST,387,,
HIST388,No pre-req,HIST,388,,
HIST396,No pre-req,HIST,396,,
HIST399,No pre-req,HIST,399,,
HIST400M,No pre-req,HIST,400,,
HIST401,No pre-req,HIST,401,,
HIST403,No pre-req,HIST,403,,
HIST404,No pre-req,HIST,404,,
HIST405,No pre-req,HIST,405,,
HIST406,No pre-req,HIST,406,,
HIST407,No pre-req,HIST,407,,
HIST408,No pre-req,HIST,408,,
HIST410,No pre-req,HIST,410,,
HIST411,No pre-req,HIST,411,,
HIST412,No pre-req,HIST,412,,
HIST414,No pre-req,HIST,414,,
HIST415,No pre-req,HIST,415,,
HIST416,No pre-req,HIST,416,,
HIST417,No pre-req,HIST,417,,
HIST419,No pre-req,HIST,419,,
HIST420,No pre-req,HIST,420,,
HIST425,No pre-req,HIST,425,,
HIST427,No pre-req,HIST,427,,
HIST428,No pre-req,HIST,428,,
HIST434,No pre-req,HIST,434,,
HIST435,No pre-req,HIST,435,,
HIST436,No pre-req,HIST,436,,
HIST437,No pre-req,HIST,437,,
HIST438,No pre-req,HIST,438,,
HIST441,No pre-req,HIST,441,,
HIST442,No pre-req,HIST,442,,
HIST443,No pre-req,HIST,443,,
HIST444,No pre-req,HIST,444,,
HIST445,No pre-req,HIST,445,,
HIST446,No pre-req,HIST,446,,
HIST449,No pre-req,HIST,449,,
HIST450,No pre-req,HIST,450,,
HIST451,No pre-req,HIST,451,,
HIST455,No pre-req,HIST,455,,
HIST456,No pre-req,HIST,456,,
HIST457,No pre-req,HIST,457,,
HIST460,No pre-req,HIST,460,,
HIST461,No pre-req,HIST,461,,
HIST463,No pre-req,HIST,463,,
HIST466,No pre-req,HIST,466,,
HIST467,No pre-req,HIST,467,,
HIST468,No pre-req,HIST,468,,
HIST469,No pre-req,HIST,469,,
HIST470,No pre-req,HIST,470,,
HIST471,No pre-req,HIST,471,,
HIST473,No pre-req,HIST,473,,
HIST480,No pre-req,HIST,480,,
HIST482,No pre-req,HIST,482,,
HIST483,No pre-req,HIST,483,,
HIST484,No pre-req,HIST,484,,
HIST487,No pre-req,HIST,487,,
HIST490,No pre-req,HIST,490,,
HIST491,No pre-req,HIST,491,,
HIST497,No pre-req,HIST,497,,
HIST498,No pre-req,HIST,498,,
HPHY101,No pre-req,HPHY,101,,
HPHY102,No pre-req,HPHY,102,,
HPHY103,No pre-req,HPHY,103,,
HPHY104,No pre-req,HPHY,104,,
HPHY105,No pre-req,HPHY,105,,
HPHY111,No pre-req,HPHY,111,,
HPHY112,No pre-req,HPHY,112,,
HPHY211,No pre-req,HPHY,211,,
HPHY212,No pre-req,HPHY,212,,
HPHY399,No pre-req,HPHY,399,,
HPHY401,No pre-req,HPHY,401,,
HPHY403,No pre-req,HPHY,403,,
HPHY404,No pre-req,HPHY,404,,
